Pieris_rapae	POU	Pou2	NA	0	not_sign
Pieris_rapae	CUT	Onecut	NA	0	not_sign
Pieris_rapae	PRD	Pax2/5/8	NA	0	not_sign
Pieris_rapae	NK	Bari	NA	0	not_sign
Pieris_rapae	PRD	Prrx	NA	0	not_sign
Pieris_rapae	NK	Abox	NA	0	not_sign
Pieris_rapae	PRD	Uncx	NA	0	not_sign
Pieris_rapae	HOX	Antp	NA	0	not_sign
Pieris_rapae	PRD	Prop	NA	0	not_sign
Pieris_rapae	NK	Msxlx	NA	0	not_sign
Pieris_rapae	NK	Msx	TRINITY_DN8144_c0_g1	0.553552	not_sign
Pieris_rapae	LIM	Lmx	NA	0	not_sign
Pieris_rapae	NK	Bsx	NA	0	not_sign
Pieris_rapae	CUT	Cmp	TRINITY_DN5051_c0_g2	13.0425	sign
Pieris_rapae	HOX	zen	NA	0	not_sign
Pieris_rapae	TALE	Meis	TRINITY_DN2149_c0_g2	0.2224	not_sign
Pieris_rapae	NK	NK2.2	NA	0	not_sign
Pieris_rapae	HOX	ShxB	NA	0	not_sign
Pieris_rapae	HOX	ind	NA	0	not_sign
Pieris_rapae	TALE	Mkx	TRINITY_DN8135_c0_g1	5.29192	sign
Pieris_rapae	NK	NK6	NA	0	not_sign
Pieris_rapae	POU	Pou6	TRINITY_DN12591_c0_g1	4.67742	sign
Pieris_rapae	PRD	CG11294	NA	0	not_sign
Pieris_rapae	PRD	Hbn	NA	0	not_sign
Pieris_rapae	PRD	Otx	NA	0	not_sign
Pieris_rapae	HOX	ShxA	TRINITY_DN12807_c0_g1	2.14974	not_sign
Pieris_rapae	POU	Pou3	TRINITY_DN7637_c0_g1	6.724	sign
Pieris_rapae	HOX	btn	TRINITY_DN7638_c0_g1	3.50111	sign
Pieris_rapae	PRD	Rax	NA	0	not_sign
Pieris_rapae	HOX	Ftz	NA	0	not_sign
Pieris_rapae	HOX	Scr	NA	0	not_sign
Pieris_rapae	LIM	Lhx3/4	NA	0	not_sign
Pieris_rapae	NK	Barhl	NA	0	not_sign
Pieris_rapae	LIM	Lhx2/9	NA	0	not_sign
Pieris_rapae	HOX	Pb	NA	0	not_sign
Pieris_rapae	ZF	Zfhx	TRINITY_DN2775_c0_g2	8.76008	sign
Pieris_rapae	CERS	Cers	TRINITY_DN3504_c0_g1	10.6222	sign
Pieris_rapae	PRD	Pax4/6	NA	0	not_sign
Pieris_rapae	POU	Pou4	NA	0	not_sign
Pieris_rapae	NK	NK4	TRINITY_DN17051_c0_g1	1.49293	not_sign
Pieris_rapae	HOX	unpg	TRINITY_DN20659_c0_g1	3.50358	sign
Pieris_rapae	HOX	exex	NA	0	not_sign
Pieris_rapae	NK	Dlx	NA	0	not_sign
Pieris_rapae	PRD	Vsx	NA	0	not_sign
Pieris_rapae	PRD	Gsc	NA	0	not_sign
Pieris_rapae	HOX	cad	TRINITY_DN5941_c0_g1	11.7686	sign
Pieris_rapae	PRD	Phox	NA	0	not_sign
Pieris_rapae	PRD	Drgx	NA	0	not_sign
Pieris_rapae	NK	Nedx	TRINITY_DN5132_c0_g1	7.33791	sign
Pieris_rapae	HOX	lab	NA	0	not_sign
Pieris_rapae	NK	Ro	TRINITY_DN14356_c0_g1	1.34642	not_sign
Pieris_rapae	PRD	Arx	NA	0	not_sign
Vanessa_atalanta	PRD	Pax2/5/8	NA	0	not_sign
Vanessa_atalanta	SINE	Six1/2	TRINITY_DN2215_c0_g2	4.27821	sign
Vanessa_atalanta	NK	NK1	NA	0	not_sign
Vanessa_atalanta	NK	Barhl	TRINITY_DN8369_c0_g2	1.80685	not_sign
Vanessa_atalanta	POU	Pou6	TRINITY_DN3466_c0_g1	2.09368	not_sign
Vanessa_atalanta	NK	Lbx	TRINITY_DN14557_c0_g1	1.40365	not_sign
Vanessa_atalanta	LIM	Lhx6/8	NA	0	not_sign
Vanessa_atalanta	HOX	Ftz	NA	0	not_sign
Vanessa_atalanta	NK	NK4	NA	0	not_sign
Vanessa_atalanta	LIM	Lmx	NA	0	not_sign
Vanessa_atalanta	NK	Dlx	TRINITY_DN4845_c0_g1	1.8153	not_sign
Vanessa_atalanta	TALE	Pbx	TRINITY_DN171_c0_g1	34.7297	sign
Vanessa_atalanta	NK	Hlx	TRINITY_DN14340_c0_g1	1.63911	not_sign
Vanessa_atalanta	HOX	Antp	TRINITY_DN5582_c0_g3	1.62603	not_sign
Vanessa_atalanta	HOX	btn	TRINITY_DN21278_c0_g1	1.96965	not_sign
Vanessa_atalanta	NK	Nedx	TRINITY_DN10158_c0_g1	2.23737	not_sign
Vanessa_atalanta	HOX	unpg	TRINITY_DN26079_c0_g1	3.64675	sign
Vanessa_atalanta	HOX	abd-A	TRINITY_DN5437_c0_g1	2.90033	not_sign
Vanessa_atalanta	HOX	ShxB	NA	0	not_sign
Vanessa_atalanta	HOX	ind	NA	0	not_sign
Vanessa_atalanta	ZF	Zfhx	NA	0	not_sign
Vanessa_atalanta	PROS	Prox	TRINITY_DN13722_c0_g1	2.99105	sign
Vanessa_atalanta	NK	Tlx	NA	0	not_sign
Vanessa_atalanta	PRD	Arx	TRINITY_DN12160_c0_g1	6.16032	sign
Vanessa_atalanta	HOX	Abd-B	TRINITY_DN9944_c0_g1	2.73106	not_sign
Vanessa_atalanta	PRD	Pax3/7	NA	0	not_sign
Vanessa_atalanta	PRD	Drgx	TRINITY_DN5082_c0_g1	1.50103	not_sign
Vanessa_atalanta	SINE	Six4/5	TRINITY_DN4431_c0_g1	17.1853	sign
Vanessa_atalanta	NK	Hhex	NA	0	not_sign
Vanessa_atalanta	LIM	Isl	TRINITY_DN8690_c0_g2	1.8402	not_sign
Vanessa_atalanta	NK	Ro	NA	0	not_sign
Vanessa_atalanta	NK	Bsx	NA	0	not_sign
Vanessa_atalanta	POU	Pou2	NA	0	not_sign
Vanessa_atalanta	PRD	Repo	TRINITY_DN9715_c0_g1	3.17936	sign
Vanessa_atalanta	PRD	Rax	NA	0	not_sign
Vanessa_atalanta	SINE	Six3/6	NA	0	not_sign
Vanessa_atalanta	HOX	Scr	TRINITY_DN5582_c0_g1	1.51787	not_sign
Vanessa_atalanta	NK	Msx	TRINITY_DN17578_c0_g1	1.47095	not_sign
Vanessa_atalanta	LIM	Lhx3/4	NA	0	not_sign
Vanessa_atalanta	NK	Hmx	NA	0	not_sign
Vanessa_atalanta	PRD	Pitx	TRINITY_DN11968_c0_g1	1.19728	not_sign
Vanessa_atalanta	HOX	ShxC	TRINITY_DN955_c0_g1	54.7442	sign
Vanessa_atalanta	CUT	Onecut	NA	0	not_sign
Vanessa_atalanta	HOX	zen	NA	0	not_sign
Vanessa_atalanta	PRD	Prrx	NA	0	not_sign
Vanessa_atalanta	HOX	Ftz	NA	0	not_sign
Vanessa_atalanta	TALE	Mkx	TRINITY_DN10753_c0_g1	2.97203	sign
Vanessa_atalanta	NK	NK3	NA	0	not_sign
Vanessa_atalanta	HOX	eve	TRINITY_DN12038_c0_g1	3.9591	sign
Vanessa_atalanta	NK	NK7	TRINITY_DN5321_c0_g1	1.18843	not_sign
Vanessa_atalanta	PRD	Vsx	TRINITY_DN10821_c0_g1	0.800536	not_sign
Vanessa_atalanta	PRD	Otx	TRINITY_DN4393_c0_g1	6.45072	sign
Vanessa_atalanta	NK	Bari	NA	0	not_sign
Vanessa_atalanta	TALE	Irx	TRINITY_DN23603_c0_g1	1.5521	not_sign
Vanessa_atalanta	CERS	Cers	TRINITY_DN1595_c0_g1	8.80831	sign
Vanessa_atalanta	NK	Emx	TRINITY_DN24223_c0_g1	1.70596	not_sign
Vanessa_atalanta	HOX	ShxA	NA	0	not_sign
Vanessa_atalanta	PRD	Prop	NA	0	not_sign
Vanessa_atalanta	HOX	Dfd	NA	0	not_sign
Vanessa_atalanta	HOX	ShxD	TRINITY_DN14761_c0_g1	2.8085	not_sign
Vanessa_atalanta	PRD	Phox	NA	0	not_sign
Vanessa_atalanta	PRD	Hbn	NA	0	not_sign
Vanessa_atalanta	LIM	Lhx1/5	NA	0	not_sign
Vanessa_atalanta	TALE	Meis	TRINITY_DN2678_c0_g1	4.45014	sign
Vanessa_atalanta	HOX	exex	NA	0	not_sign
Vanessa_atalanta	PRD	Gsc	NA	0	not_sign
Vanessa_atalanta	NK	NK2.1	NA	0	not_sign
Vanessa_atalanta	HOX	Pb	NA	0	not_sign
